DNS/ResourceRecords/ADNSResourceRecord.cs	773	equality-to-inequality	KILLED	4 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	774	false-to-true	KILLED	2 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	778	greater-to-ge	SURVIVED	0 of 226 failed - if (total > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	779	false-to-true	SURVIVED	0 of 226 failed - return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	786	true-to-false	KILLED	3 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	815	true-to-false	KILLED	1 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	827	false-to-true	SURVIVED	0 of 226 failed - return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	832	logical-or-to-and	SURVIVED	0 of 226 failed - if (unixTime < 0 || unixTime > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	832	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (unixTime < 0 || unixTime > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	832	greater-to-ge	SURVIVED	0 of 226 failed - if (unixTime < 0 || unixTime > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	833	false-to-true	SURVIVED	0 of 226 failed - return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	836	true-to-false	KILLED	3 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	858	false-to-true	SURVIVED	0 of 226 failed - return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	862	true-to-false	SURVIVED	0 of 226 failed - return true;
DNS/ResourceRecords/ADNSResourceRecord.cs	874	logical-and-to-or	SURVIVED	0 of 226 failed - if (Enum.TryParse<DNSResourceRecordTypes>(Text, true, out var resourceRecordType) &&
DNS/ResourceRecords/ADNSResourceRecord.cs	874	true-to-false	SURVIVED	0 of 226 failed - if (Enum.TryParse<DNSResourceRecordTypes>(Text, true, out var resourceRecordType) &&
DNS/ResourceRecords/ADNSResourceRecord.cs	878	true-to-false	KILLED	2 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	881	logical-and-to-or	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/ADNSResourceRecord.cs	884	true-to-false	KILLED	1 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	940	true-to-false	SURVIVED	0 of 226 failed - [NotNullWhen(true)]  out IDNSResourceRecord?  ResourceRecord,
DNS/ResourceRecords/ADNSResourceRecord.cs	941	false-to-true	SURVIVED	0 of 226 failed - [NotNullWhen(false)] out String?              ErrorResponse,
DNS/ResourceRecords/ADNSResourceRecord.cs	950	less-to-less-or-equal	KILLED	14 of 226 failed
